path,x1,y1,x2,y2
2780 Peg with friction 233R.png,167,149,234,251
2780 Peg with friction 074L.png,164,115,234,288
2780 Peg with friction 079R.png,123,148,281,251
2780 Peg with friction 290R.png,155,126,244,274
2780 Peg with friction 363R.png,152,120,250,283
2780 Peg with friction 110L.png,150,159,249,246
2780 Peg with friction 105L.png,166,109,236,291
2780 Peg with friction 399L.png,110,158,291,245
2780 Peg with friction 120R.png,117,133,282,266
2780 Peg with friction 315L.png,114,128,286,271
2780 Peg with friction 335L.png,151,115,245,287
2780 Peg with friction 078L.png,107,146,291,254
2780 Peg with friction 285L.png,147,105,257,293
2780 Peg with friction 136L.png,132,128,268,273
2780 Peg with friction 062L.png,149,106,254,295
2780 Peg with friction 024R.png,119,131,280,269
2780 Peg with friction 165L.png,107,139,294,258
2780 Peg with friction 091R.png,114,130,284,266
2780 Peg with friction 148R.png,165,146,237,254
2780 Peg with friction 225R.png,115,155,285,241
2780 Peg with friction 396L.png,154,124,247,279
2780 Peg with friction 316L.png,118,135,278,263
2780 Peg with friction 141R.png,129,130,271,272
2780 Peg with friction 102L.png,109,163,293,234
2780 Peg with friction 148L.png,107,142,295,255
2780 Peg with friction 289L.png,160,126,240,269
2780 Peg with friction 140L.png,152,106,246,294
2780 Peg with friction 050R.png,153,111,248,289
2780 Peg with friction 042L.png,137,129,261,271
2780 Peg with friction 009L.png,165,125,240,278
2780 Peg with friction 059L.png,109,134,289,266
2780 Peg with friction 164L.png,166,105,237,294
2780 Peg with friction 106L.png,159,113,243,289
2780 Peg with friction 106R.png,128,117,272,283
2780 Peg with friction 001R.png,113,154,287,247
2780 Peg with friction 044R.png,111,160,289,240
2780 Peg with friction 131R.png,112,137,286,264
2780 Peg with friction 343L.png,110,152,293,250
2780 Peg with friction 330L.png,160,106,237,294
2780 Peg with friction 119L.png,108,156,292,247
2780 Peg with friction 208L.png,145,138,255,258
2780 Peg with friction 103R.png,128,127,272,270
2780 Peg with friction 126R.png,163,112,235,287
2780 Peg with friction 238L.png,127,117,277,283
2780 Peg with friction 244R.png,111,151,289,248
2780 Peg with friction 059R.png,149,139,256,264
2780 Peg with friction 374R.png,136,114,266,287
2780 Peg with friction 110R.png,111,160,288,241
2780 Peg with friction 273L.png,107,147,294,255
2780 Peg with friction 265L.png,126,113,273,289
2780 Peg with friction 114L.png,112,152,288,248
2780 Peg with friction 245R.png,117,127,283,273
2780 Peg with friction 385R.png,126,150,277,250
2780 Peg with friction 186R.png,125,133,279,269
2780 Peg with friction 100R.png,166,114,237,286
2780 Peg with friction 092L.png,106,161,294,241
2780 Peg with friction 256R.png,121,128,280,273
2780 Peg with friction 013L.png,166,109,236,288
2780 Peg with friction 134L.png,120,113,279,286
2780 Peg with friction 157R.png,120,130,279,271
2780 Peg with friction 096R.png,133,115,268,287
2780 Peg with friction 204R.png,164,115,237,288
2780 Peg with friction 036R.png,111,166,288,233
2780 Peg with friction 351R.png,113,159,287,238
2780 Peg with friction 320R.png,157,111,240,289
2780 Peg with friction 316R.png,127,141,277,261
2780 Peg with friction 217L.png,151,136,251,259
2780 Peg with friction 295L.png,120,115,281,287
2780 Peg with friction 150L.png,109,155,293,246
2780 Peg with friction 282L.png,167,110,237,292
2780 Peg with friction 330R.png,144,112,254,289
2780 Peg with friction 117L.png,117,151,283,251
2780 Peg with friction 118R.png,158,120,237,278
2780 Peg with friction 368R.png,166,117,232,286
2780 Peg with friction 362R.png,115,152,284,246
2780 Peg with friction 286L.png,145,147,261,250
2780 Peg with friction 142L.png,125,143,270,260
2780 Peg with friction 088R.png,168,167,235,235
2780 Peg with friction 312L.png,137,114,259,286
2780 Peg with friction 226L.png,164,123,235,281
2780 Peg with friction 293R.png,162,127,233,270
2780 Peg with friction 382R.png,123,121,275,280
2780 Peg with friction 030R.png,165,112,234,289
2780 Peg with friction 252L.png,114,119,284,279
2780 Peg with friction 354R.png,111,166,288,232
2780 Peg with friction 346L.png,144,111,257,289
2780 Peg with friction 190R.png,112,148,288,253
2780 Peg with friction 104R.png,138,129,261,274
2780 Peg with friction 034R.png,136,123,263,279
2780 Peg with friction 111L.png,156,122,249,280
2780 Peg with friction 388R.png,157,112,243,288
2780 Peg with friction 045L.png,123,113,280,286
2780 Peg with friction 162R.png,149,165,250,232
2780 Peg with friction 293L.png,111,125,289,275
2780 Peg with friction 244L.png,160,150,246,251
2780 Peg with friction 028L.png,147,110,254,291
2780 Peg with friction 000L.png,137,141,263,261
2780 Peg with friction 230L.png,165,108,238,292
2780 Peg with friction 367R.png,127,145,268,251
2780 Peg with friction 071R.png,129,119,272,282
2780 Peg with friction 210L.png,118,152,282,250
2780 Peg with friction 283R.png,124,161,277,239
2780 Peg with friction 058R.png,164,113,233,288
2780 Peg with friction 179R.png,121,122,277,277
2780 Peg with friction 116L.png,145,161,251,239
2780 Peg with friction 294R.png,140,114,259,285
2780 Peg with friction 206L.png,160,107,238,293
2780 Peg with friction 285R.png,166,111,233,288
2780 Peg with friction 287R.png,133,167,267,234
2780 Peg with friction 276L.png,166,110,236,290
2780 Peg with friction 317R.png,115,156,281,246
2780 Peg with friction 298R.png,149,112,251,287
2780 Peg with friction 124L.png,148,113,254,290
2780 Peg with friction 363L.png,121,114,276,287
2780 Peg with friction 305L.png,120,150,275,249
2780 Peg with friction 288L.png,140,107,258,294
2780 Peg with friction 017L.png,106,153,294,250
2780 Peg with friction 372L.png,121,132,283,268
2780 Peg with friction 383R.png,125,118,273,283
2780 Peg with friction 310R.png,119,135,284,265
2780 Peg with friction 160R.png,139,137,261,266
2780 Peg with friction 297R.png,163,131,232,265
2780 Peg with friction 329L.png,155,145,245,256
2780 Peg with friction 009R.png,116,128,283,272
2780 Peg with friction 016R.png,155,142,245,261
2780 Peg with friction 169L.png,106,162,295,237
2780 Peg with friction 168R.png,117,125,281,273
2780 Peg with friction 101L.png,135,113,269,287
2780 Peg with friction 003R.png,136,115,263,286
2780 Peg with friction 234L.png,133,127,272,272
2780 Peg with friction 077R.png,113,153,289,248
2780 Peg with friction 361R.png,155,111,243,289
2780 Peg with friction 109R.png,113,167,287,234
2780 Peg with friction 172L.png,126,128,275,271
2780 Peg with friction 089R.png,111,145,288,256
2780 Peg with friction 388L.png,136,107,266,292
2780 Peg with friction 214R.png,121,163,278,238
2780 Peg with friction 359R.png,141,166,264,233
2780 Peg with friction 273R.png,166,148,232,250
2780 Peg with friction 097L.png,133,124,271,276
2780 Peg with friction 331R.png,150,114,250,287
2780 Peg with friction 025R.png,161,114,237,288
2780 Peg with friction 228R.png,136,113,262,288
2780 Peg with friction 278R.png,120,149,280,250
2780 Peg with friction 024L.png,138,128,267,274
2780 Peg with friction 214L.png,116,159,284,239
2780 Peg with friction 038R.png,113,164,286,240
2780 Peg with friction 149R.png,141,166,258,238
2780 Peg with friction 053R.png,146,166,253,236
2780 Peg with friction 332L.png,142,126,253,276
2780 Peg with friction 159L.png,132,122,264,280
2780 Peg with friction 069R.png,114,149,287,249
2780 Peg with friction 202R.png,113,156,285,248
2780 Peg with friction 260R.png,155,121,244,278
2780 Peg with friction 143L.png,106,151,294,248
2780 Peg with friction 272R.png,133,135,269,265
2780 Peg with friction 127R.png,160,127,238,277
2780 Peg with friction 054L.png,164,136,235,263
2780 Peg with friction 090L.png,107,151,294,249
2780 Peg with friction 250R.png,112,159,289,241
2780 Peg with friction 236L.png,164,135,234,262
2780 Peg with friction 054R.png,111,141,288,261
2780 Peg with friction 161R.png,123,138,277,261
2780 Peg with friction 263L.png,140,106,258,293
2780 Peg with friction 320L.png,155,106,247,294
2780 Peg with friction 260L.png,118,118,283,284
2780 Peg with friction 002L.png,166,124,236,281
2780 Peg with friction 247R.png,111,158,288,240
2780 Peg with friction 344R.png,123,132,279,269
2780 Peg with friction 066L.png,164,143,236,256
2780 Peg with friction 165R.png,166,144,233,256
2780 Peg with friction 324L.png,147,106,254,294
2780 Peg with friction 300L.png,166,139,237,265
2780 Peg with friction 399R.png,129,161,267,243
2780 Peg with friction 225L.png,128,152,276,243
2780 Peg with friction 346R.png,133,115,266,283
2780 Peg with friction 107L.png,107,144,294,259
2780 Peg with friction 360L.png,132,126,268,275
2780 Peg with friction 375L.png,130,130,270,266
2780 Peg with friction 333R.png,166,135,234,266
2780 Peg with friction 370L.png,136,108,267,293
2780 Peg with friction 137L.png,122,164,282,234
2780 Peg with friction 022L.png,129,113,273,289
2780 Peg with friction 325R.png,166,114,232,288
2780 Peg with friction 065L.png,110,163,287,235
2780 Peg with friction 338R.png,150,147,250,251
2780 Peg with friction 125R.png,168,114,234,285
2780 Peg with friction 348L.png,109,164,290,237
2780 Peg with friction 373R.png,168,113,234,287
2780 Peg with friction 104L.png,118,123,281,277
2780 Peg with friction 096L.png,165,110,236,293
2780 Peg with friction 373L.png,132,108,269,291
2780 Peg with friction 178R.png,132,116,270,286
2780 Peg with friction 166R.png,156,120,245,277
2780 Peg with friction 129R.png,165,113,238,287
2780 Peg with friction 201L.png,129,112,275,287
2780 Peg with friction 355L.png,121,122,276,278
2780 Peg with friction 048R.png,158,112,244,288
2780 Peg with friction 294L.png,141,110,261,291
2780 Peg with friction 306R.png,116,132,283,269
2780 Peg with friction 156R.png,134,117,265,284
2780 Peg with friction 269R.png,112,152,287,247
2780 Peg with friction 100L.png,130,108,272,290
2780 Peg with friction 046R.png,155,115,244,285
2780 Peg with friction 154R.png,151,119,253,282
2780 Peg with friction 327R.png,156,114,244,283
2780 Peg with friction 073R.png,166,111,232,288
2780 Peg with friction 197R.png,111,161,287,241
2780 Peg with friction 342L.png,127,110,272,291
2780 Peg with friction 112L.png,131,123,265,274
2780 Peg with friction 397R.png,120,122,280,277
2780 Peg with friction 135R.png,139,116,262,286
2780 Peg with friction 263R.png,167,111,234,288
2780 Peg with friction 389R.png,142,151,261,244
2780 Peg with friction 141L.png,125,124,275,274
2780 Peg with friction 152L.png,137,110,260,291
2780 Peg with friction 357L.png,133,118,263,285
3023 Plate 1x2 063L.png,108,155,294,261
3023 Plate 1x2 170R.png,123,102,264,294
3023 Plate 1x2 205R.png,151,104,267,294
3023 Plate 1x2 112R.png,107,166,294,239
3023 Plate 1x2 253L.png,160,114,257,275
3023 Plate 1x2 321L.png,125,141,260,271
3023 Plate 1x2 212R.png,132,115,249,293
3023 Plate 1x2 298R.png,114,138,296,250
3023 Plate 1x2 289L.png,105,150,293,240
3023 Plate 1x2 024R.png,133,142,279,251
3023 Plate 1x2 089L.png,103,127,286,259
3023 Plate 1x2 223L.png,99,165,298,243
3023 Plate 1x2 011L.png,163,98,245,300
3023 Plate 1x2 201L.png,107,163,292,247
3023 Plate 1x2 175L.png,126,101,256,288
3023 Plate 1x2 231R.png,114,122,276,260
3023 Plate 1x2 272R.png,127,162,282,249
3023 Plate 1x2 006L.png,124,118,294,282
3023 Plate 1x2 271L.png,111,138,283,245
3023 Plate 1x2 224L.png,110,117,275,269
3023 Plate 1x2 292R.png,103,162,288,251
3023 Plate 1x2 164L.png,148,116,241,268
3023 Plate 1x2 283R.png,107,157,296,235
3023 Plate 1x2 326L.png,138,128,275,266
3023 Plate 1x2 222L.png,112,127,294,256
3023 Plate 1x2 226L.png,129,141,254,265
3023 Plate 1x2 114L.png,117,108,295,300
3023 Plate 1x2 217L.png,103,156,304,256
3023 Plate 1x2 250L.png,98,111,299,287
3023 Plate 1x2 096R.png,159,155,247,247
3023 Plate 1x2 213R.png,105,148,283,239
3023 Plate 1x2 350L.png,105,103,285,286
3023 Plate 1x2 279L.png,141,107,271,276
3023 Plate 1x2 067R.png,111,144,294,269
3023 Plate 1x2 382R.png,113,129,294,278
3023 Plate 1x2 395L.png,136,130,280,282
3023 Plate 1x2 295R.png,131,125,284,259
3023 Plate 1x2 301R.png,161,134,244,272
3023 Plate 1x2 050R.png,121,149,289,243
3023 Plate 1x2 320R.png,125,118,282,288
3023 Plate 1x2 003R.png,127,142,259,261
3023 Plate 1x2 102R.png,105,148,296,267
3023 Plate 1x2 286L.png,107,117,303,286
3023 Plate 1x2 147R.png,147,107,249,282
3023 Plate 1x2 144R.png,117,155,264,252
3023 Plate 1x2 022R.png,105,165,294,230
3023 Plate 1x2 102L.png,130,147,279,273
3023 Plate 1x2 170L.png,144,97,268,300
3023 Plate 1x2 226R.png,117,142,293,259
3023 Plate 1x2 172L.png,146,142,243,252
3023 Plate 1x2 125L.png,100,143,298,269
3023 Plate 1x2 079R.png,118,153,267,248
3023 Plate 1x2 093L.png,109,130,280,285
3023 Plate 1x2 228L.png,138,133,271,287
3023 Plate 1x2 152L.png,103,153,296,239
3023 Plate 1x2 168R.png,128,110,283,293
3023 Plate 1x2 368R.png,107,148,289,255
3023 Plate 1x2 259R.png,139,107,257,285
3023 Plate 1x2 196R.png,150,122,250,290
3023 Plate 1x2 357R.png,144,141,249,242
3023 Plate 1x2 099R.png,105,116,286,278
3023 Plate 1x2 211L.png,120,168,280,237
3023 Plate 1x2 059R.png,122,132,276,280
3023 Plate 1x2 202L.png,146,139,264,263
3023 Plate 1x2 006R.png,130,122,282,277
3023 Plate 1x2 224R.png,143,119,253,263
3023 Plate 1x2 328R.png,151,129,237,264
3023 Plate 1x2 142L.png,98,138,297,250
3023 Plate 1x2 388R.png,112,106,285,292
3023 Plate 1x2 178R.png,107,108,287,288
3023 Plate 1x2 243L.png,109,122,295,265
3023 Plate 1x2 078L.png,123,130,257,261
3023 Plate 1x2 296L.png,120,105,293,299
3023 Plate 1x2 378R.png,131,135,280,262
3023 Plate 1x2 299R.png,113,133,276,273
3023 Plate 1x2 221L.png,102,144,288,275
3023 Plate 1x2 015L.png,103,112,290,269
3023 Plate 1x2 171R.png,111,152,286,266
3023 Plate 1x2 255R.png,151,107,261,290
3023 Plate 1x2 273R.png,124,112,258,297
3023 Plate 1x2 084L.png,140,109,275,296
3023 Plate 1x2 385L.png,104,121,280,271
3023 Plate 1x2 155L.png,102,108,299,283
3023 Plate 1x2 235L.png,104,148,299,262
3023 Plate 1x2 010R.png,166,149,239,248
3023 Plate 1x2 180L.png,133,137,253,282
3023 Plate 1x2 318R.png,124,113,259,279
3023 Plate 1x2 383R.png,123,123,280,292
3023 Plate 1x2 349R.png,102,150,291,238
3023 Plate 1x2 307L.png,143,156,272,263
3023 Plate 1x2 331L.png,104,148,287,272
3023 Plate 1x2 101R.png,121,104,265,289
3023 Plate 1x2 198L.png,100,99,293,293
3023 Plate 1x2 029L.png,120,104,279,303
3023 Plate 1x2 237R.png,109,167,294,238
3023 Plate 1x2 373L.png,120,160,276,248
3023 Plate 1x2 261L.png,108,133,284,256
3023 Plate 1x2 027R.png,126,135,285,266
3023 Plate 1x2 248L.png,108,111,303,287
3023 Plate 1x2 046R.png,133,104,264,285
3023 Plate 1x2 219R.png,122,137,274,246
3023 Plate 1x2 280L.png,129,157,275,248
3023 Plate 1x2 115R.png,107,123,279,266
3023 Plate 1x2 123R.png,159,147,257,238
3023 Plate 1x2 090L.png,112,121,274,263
3023 Plate 1x2 119L.png,100,145,302,241
3023 Plate 1x2 139R.png,111,160,291,253
3023 Plate 1x2 196L.png,130,118,259,295
3023 Plate 1x2 129L.png,143,118,275,266
3023 Plate 1x2 267L.png,140,130,272,267
3023 Plate 1x2 250R.png,159,116,233,281
3023 Plate 1x2 174L.png,108,159,292,255
3023 Plate 1x2 378L.png,125,130,291,265
3023 Plate 1x2 086L.png,112,126,293,287
3023 Plate 1x2 284R.png,111,162,293,246
3023 Plate 1x2 095L.png,132,102,251,285
3023 Plate 1x2 096L.png,110,154,294,248
